month_partition;watch_date;channelname;content_playback_type;daily_total_minute;nr_unique_viewers
202504;2025-04-08;Pickbox 2;LTV;22572,6;280
202504;2025-04-10;RAI Scuola;LTV;4705,85;137
202504;2025-04-11;Cinestar TV 2;CUTV;31557,47;426
202504;2025-04-13;Balkanika;LTV;11011,91;353
202504;2025-04-14;Arenasport 1;LTV;1624126,59;18881
202504;2025-04-14;VOX;LTV;22485,68;243
202504;2025-04-15;CineStar TV Action & Thriller;LTV;1026244,51;20567
202504;2025-04-15;Cinestar Comedy & Family;LTV;5356,65;155
202504;2025-04-15;STAR Crime;LTV;749472,28;8001
202504;2025-04-16;AMC;LTV;660329,21;11456
202504;2025-04-19;Mediaset Italia;LTV;37283,8;585
202504;2025-04-19;Radio Dalmacija;LTV;190070,44;794
202504;2025-04-21;Kino TV;LTV;397681,25;12020
202504;2025-04-21;Nick Jr. hrvatski;CUTV;56468,27;930
202504;2025-04-24;HRT 1;CUTV;760854,73;14526
202504;2025-04-25;Cinestar TV Comedy & Family;CUTV;53359,87;895
202504;2025-04-25;Disney Junior;LTV;196499,51;2027
202504;2025-04-25;Radio Top;LTV;57526,4;277
202504;2025-04-27;Radio HR1;LTV;21984,36;302
202504;2025-04-28;RTS Svet;LTV;73344,1;1696
202504;2025-04-30;Arenasport 2;IR;3655,45;116
202505;2025-05-01;AMC;CUTV;100254,01;1220
202505;2025-05-03;Mediaset Italia;LTV;34877,52;573
202505;2025-05-03;Radio Dalmacija;LTV;160700,41;768
202505;2025-05-04;Radio Sljeme;LTV;37825,14;238
202505;2025-05-05;Private TV;LTV;87075,83;7787
202505;2025-05-06;RTL 2;CUTV;428439,72;6431
202505;2025-05-06;RTL Adria;LTV;9808,08;186
202505;2025-05-06;TV DALMACIJA;LTV;81842,45;2138
202505;2025-05-08;Libertas TV;LTV;111577,68;1905
202505;2025-05-08;Nickelodeon engleski;LTV;39613,26;590
202505;2025-05-08;Viasat Kino;LTV;231547,62;5792
202505;2025-05-09;Arenasport 3;CUTV;5249,79;159
202505;2025-05-09;Cinestar TV 2;LTV;344183,98;10410
202505;2025-05-09;STAR;CUTV;91501,73;1469
202505;2025-05-09;Stingray Djazz;LTV;9960,28;192
202505;2025-05-11;Radio HR1;LTV;21778,43;284
202505;2025-05-12;RTS Svet;LTV;123280,48;2013
202505;2025-05-14;Luxe TV;LTV;6331,89;279
202505;2025-05-15;Nova TV;LTV;28364262,75;131892
202505;2025-05-18;Cinestar TV Premiere 1;LTV;45859,43;1081
202505;2025-05-18;Klasik;IR;6834,04;172
202505;2025-05-19;Nick Jr. hrvatski;LTV;422688,05;3527
202505;2025-05-20;Pink;LTV;229797,81;994
202505;2025-05-20;RTS 2;LTV;7651,45;438
202505;2025-05-21;RTL Living;IR;12648,58;238
202505;2025-05-23;Aurora TV;LTV;62430,42;2798
202505;2025-05-23;Diadora TV;LTV;74534,5;2633
202505;2025-05-24;ProSieben;LTV;8963,09;152
202505;2025-05-25;CNN Europe;LTV;83271,95;805
202505;2025-05-25;M1 Gold;LTV;134425,53;4953
202505;2025-05-27;HRT 3;CUTV;148625,2;3007
202505;2025-05-28;RTL njemački;LTV;38222,28;314
202505;2025-05-29;TV Nova;LTV;31650,03;1437
202505;2025-05-29;TV SLO 1;LTV;14110,46;297
202505;2025-05-29;Vivid TV;IR;474,23;112
202505;2025-05-29;myZen.tv;LTV;4735,8;173
202505;2025-05-30;Nat Geo Wild;CUTV;19253,02;382
202505;2025-05-31;FilmBox Extra;LTV;5994,85;124
202505;2025-05-31;SBTV;LTV;28220,44;1548
202501;2025-01-01;CNBC Europe;LTV;10195,11;412
202501;2025-01-02;History;CUTV;48711,43;747
202501;2025-01-02;N1;IR;8867,63;371
202501;2025-01-04;Stingray Classica;LTV;31400,95;382
202501;2025-01-05;Arenasport 10;LTV;28227,46;1494
202501;2025-01-05;WWM (World Wide Muzzik);LTV;2218,84;269
202501;2025-01-06;DM SAT;LTV;286330,69;4191
202501;2025-01-07;Zdrava TV;LTV;6257,58;178
202501;2025-01-08;Epic Drama;LTV;202376,08;2898
202501;2025-01-09;CineStar 1;LTV;15354,29;339
202501;2025-01-09;MAXSport 2;IR;12177,57;380
202501;2025-01-09;RTL Kockica;CUTV;106650,35;2178
202501;2025-01-10;Arena Fight;LTV;349226,16;6873
202501;2025-01-10;Private TV;IR;1376,13;154
202501;2025-01-10;Viasat Nature;LTV;533293,41;13232
202501;2025-01-11;Cinestar TV Premiere 2;LTV;1275805,6;29842
202501;2025-01-11;FilmBox Stars;IR;10483,79;184
202501;2025-01-12;Hit mjeseca;LTV;1268338,49;29254
202501;2025-01-13;Euronews;LTV;13671,21;597
202501;2025-01-13;STAR;IR;36897,24;518
202501;2025-01-14;Cinestar TV 2;IR;21042,24;346
202501;2025-01-15;HRT 2;LTV;9926640,95;102646
202501;2025-01-15;OTV;LTV;111356,03;2281
202501;2025-01-16;Cinemax;CUTV;16748,7;252
202501;2025-01-18;Nickelodeon hrvatski;LTV;1365527,83;8654
202501;2025-01-19;HBO;CUTV;96839,89;1260
202501;2025-01-19;Kanal Ri;LTV;44536,05;2846
202501;2025-01-19;PLAVA Vinkovačka;LTV;208714,83;6140
202501;2025-01-19;Pink BH;LTV;100727,02;771
202501;2025-01-20;Nova TV;IR;296933,42;5302
202501;2025-01-21;RTL;CUTV;860449,61;14339
202501;2025-01-21;Sport 1;LTV;24771,82;1385
202501;2025-01-22;Blue Hustler;LTV;90715,08;6296
202501;2025-01-22;TV SLO 2;LTV;3047,49;194
202501;2025-01-23;HDTV;CUTV;4986,79;113
202501;2025-01-24;Al Jazeera;LTV;114632,85;2625
202501;2025-01-24;Arenasport 8;LTV;138698,67;2804
202501;2025-01-24;Cinestar TV Fantasy;CUTV;36976,12;490
202501;2025-01-24;MUZZIK mix;LTV;28040,48;624
202501;2025-01-24;Nick Jr. hrvatski;IR;15097,14;282
202501;2025-01-25;Radio yammatFM;LTV;23085,37;135
202501;2025-01-25;STAR Life;LTV;581975,56;13030
202501;2025-01-27;HRT 1;IR;342915,3;6894
202501;2025-01-27;Hustler TV;LTV;94207,83;8305
202501;2025-01-28;Cinestar TV Comedy & Family;IR;17255,63;306
202501;2025-01-28;History 2;LTV;504479,19;9381
202501;2025-01-28;Laudato TV;LTV;908347,53;7283
202501;2025-01-29;Pickbox TV;LTV;1327427,83;23067
202501;2025-01-29;RTL Passion;LTV;209851,6;2505
202501;2025-01-30;MAXSport 2;LTV;200953,76;4450
202501;2025-01-30;RAI 2;LTV;18451,7;283
202501;2025-01-31;Arenasport 1;CUTV;33100,44;738
202501;2025-01-31;CineStar TV 1;LTV;1614715,54;32422
202501;2025-01-31;HRT 3;IR;50653,65;1050
202502;2025-02-02;Nickelodeon hrvatski;LTV;1000444,31;7263
202502;2025-02-03;HBO;CUTV;42873,23;552
202502;2025-02-03;Kanal Ri;LTV;32810,08;1469
202502;2025-02-03;PLAVA Vinkovačka;LTV;163944,94;3275
202502;2025-02-03;Pink BH;LTV;83427;742
202502;2025-02-04;Arenasport 6;LTV;146330,74;5360
202502;2025-02-07;ICTbusiness TV;LTV;3047,05;168
202502;2025-02-09;France 24 francuski;LTV;3573,85;215
202502;2025-02-09;RTL 2;IR;199896,78;2796
202502;2025-02-11;HRT 1;IR;270505,01;5982
202502;2025-02-11;Hustler TV;LTV;101281,31;7186
202502;2025-02-12;Cinestar TV Comedy & Family;IR;28543,81;428
202502;2025-02-12;History 2;LTV;593668,22;11120
202502;2025-02-12;Laudato TV;LTV;1020075,76;8123
202502;2025-02-13;Pickbox TV;LTV;1474550,7;27587
202502;2025-02-13;RTL Passion;LTV;225529,56;2567
202502;2025-02-14;N1;CUTV;25931,07;567
202502;2025-02-14;Radio Split;LTV;30140,09;179
202502;2025-02-14;Sportska Televizija;LTV;244194,92;12247
202502;2025-02-15;CGTN Documentary;LTV;49554,15;2493
202502;2025-02-16;Toon Kids;LTV;137213,14;1939
202502;2025-02-16;Z1;LTV;257278,53;9129
202502;2025-02-19;RTL;LTV;21212746,43;136975
202502;2025-02-21;Pink Extra;LTV;4684,44;177
202502;2025-02-21;RTL Crime;IR;51818,63;661
202502;2025-02-22;Private TV;CUTV;3515,7;299
202502;2025-02-25;RAI Scuola;LTV;5740,89;130
202502;2025-02-26;3SAT;LTV;13275,57;187
202502;2025-02-26;Cinestar TV 2;CUTV;27098,28;376
202502;2025-02-28;Balkanika;LTV;6638,95;177
202503;2025-03-03;RTL;LTV;13709922,99;98657
202503;2025-03-04;Nautical Channel;LTV;10188,87;209
202503;2025-03-04;Trend TV;LTV;10927,33;549
202503;2025-03-04;VTV;LTV;19087,85;675
202503;2025-03-05;Cartoon Network;LTV;46163,84;518
202503;2025-03-05;MAXSport 2;CUTV;1075,44;105
202503;2025-03-06;CineStar TV 1;CUTV;57888,44;841
202503;2025-03-06;Cinestar TV Fantasy;LTV;358548,51;11112
202503;2025-03-07;Pickbox 2;LTV;20201,66;308
202503;2025-03-10;Cinestar TV 2;CUTV;17158,4;249
202503;2025-03-12;Balkanika;LTV;14941,33;285
202503;2025-03-13;Arenasport 1;LTV;6585854,96;51046
202503;2025-03-13;VOX;LTV;16387,86;187
202503;2025-03-14;CineStar TV Action & Thriller;LTV;1376688,29;27682
202503;2025-03-14;Cinestar Comedy & Family;LTV;4834,55;173
202503;2025-03-14;STAR Crime;LTV;895964,71;10596
202503;2025-03-15;AMC;LTV;488534,27;10821
202503;2025-03-18;Mediaset Italia;LTV;81725,75;603
202503;2025-03-18;Radio Dalmacija;LTV;130802,23;576
202503;2025-03-19;Radio Sljeme;LTV;27503,91;187
202503;2025-03-20;Kino TV;LTV;426370,3;14293
202503;2025-03-20;Nick Jr. hrvatski;CUTV;71445,23;927
202503;2025-03-22;Viasat Explore;IR;9616;118
202503;2025-03-23;HRT 1;CUTV;717926,36;12677
202503;2025-03-24;Cinestar TV Comedy & Family;CUTV;46634,05;776
202503;2025-03-24;Disney Junior;LTV;189031,31;2335
202503;2025-03-24;Radio Top;LTV;66328,6;282
202503;2025-03-26;Radio HR1;LTV;28320,77;355
202503;2025-03-27;RTS Svet;LTV;116548,66;2076
202503;2025-03-28;Radio Extra FM;LTV;19523,95;134
202503;2025-03-29;Luxe TV;LTV;12108,85;386
202503;2025-03-30;FilmBox Premium;LTV;4169,62;129
202503;2025-03-31;BBC Earth;LTV;392950,14;7145
202503;2025-03-31;Brazzers TV;IR;669,85;118
202504;2025-04-02;Mediaset Italia;LTV;49637,72;497
202504;2025-04-02;Radio Dalmacija;LTV;130642,47;574
202504;2025-04-03;Radio Sljeme;LTV;25156,73;174
202504;2025-04-04;Private TV;LTV;77169,12;6513
202504;2025-04-05;RTL 2;CUTV;495845,43;7133
202504;2025-04-05;RTL Adria;LTV;18767,91;269
202504;2025-04-05;TV DALMACIJA;LTV;57080,43;1813
202504;2025-04-07;Libertas TV;LTV;128377,15;2189
202504;2025-04-07;Nickelodeon engleski;LTV;47508,35;683
202504;2025-04-08;Arenasport 3;CUTV;5828,78;152
202504;2025-04-08;Cinestar TV 2;LTV;579403,41;13722
202504;2025-04-08;STAR;CUTV;134627;1869
202504;2025-04-08;Stingray Djazz;LTV;10660,13;224
202504;2025-04-09;3SAT;LTV;16306,99;183
202504;2025-04-09;Crime & Investigation;CUTV;17908,01;227
202504;2025-04-10;Radio HR1;LTV;26414,59;300
202504;2025-04-11;RTS Svet;LTV;108559,05;1636
202504;2025-04-12;Radio Extra FM;LTV;21169,26;146
202504;2025-04-13;Luxe TV;LTV;8429,3;357
202504;2025-04-14;Nova TV;LTV;32128356,95;150005
202504;2025-04-17;Cinestar TV Premiere 1;LTV;50089,96;1208
202504;2025-04-17;Klasik;IR;8334,08;150
202504;2025-04-18;Nick Jr. hrvatski;LTV;436509,53;3002
202504;2025-04-20;RTL Living;IR;13051,84;275
202504;2025-04-22;Aurora TV;LTV;60078,46;2471
202504;2025-04-22;Diadora TV;LTV;51997,55;1880
202504;2025-04-23;ProSieben;LTV;8838,05;129
202504;2025-04-24;CNN Europe;LTV;94950;896
202504;2025-04-24;M1 Gold;LTV;91127,2;3279
202504;2025-04-25;HRT 3;LTV;2113606,6;36423
202504;2025-04-27;Happy;CUTV;11537,74;208
202504;2025-04-27;RTL njemački;LTV;32524,76;350
202504;2025-04-28;TV Nova;LTV;29639,89;1620
202504;2025-04-28;TV SLO 1;LTV;17089,75;334
202504;2025-04-28;Vivid TV;IR;639,75;119
202504;2025-04-28;myZen.tv;LTV;3259,33;170
202504;2025-04-30;SBTV;LTV;17681,89;1031
202505;2025-05-01;Cinestar TV Premiere 1;LTV;56691,39;1150
202505;2025-05-01;Klasik;IR;10771,26;205
202505;2025-05-02;Nick Jr. hrvatski;LTV;498227,64;3348
202505;2025-05-04;Mreža TV Zagreb;LTV;42537,98;2267
202505;2025-05-05;Maria Vision Međugorje;LTV;105499,04;1849
202505;2025-05-06;BBC Earth;CUTV;21085,4;341
202505;2025-05-06;Cinestar TV Comedy & Family;LTV;412123,81;11351
202505;2025-05-06;HRT 1;CUTV;701121,31;14356
202505;2025-05-07;HBO 3;CUTV;45677,1;655
202505;2025-05-07;National Geographic;IR;13664,17;313
202505;2025-05-10;HRT 3;CUTV;170941,86;3376
202505;2025-05-11;RTL njemački;LTV;43334,47;338
202505;2025-05-12;TV Nova;LTV;27390,26;1474
202505;2025-05-12;TV SLO 1;LTV;15203,53;292
202505;2025-05-12;Vivid TV;IR;536,46;125
202505;2025-05-12;myZen.tv;LTV;3210,25;172
202505;2025-05-14;Arenasport 7;LTV;92744,59;2120
202505;2025-05-15;RTL Crime;LTV;1422691,58;15562
202505;2025-05-16;Mini TV;CUTV;17996,76;333
202505;2025-05-17;Toxic Folk;LTV;62776,4;949
202505;2025-05-20;MAXSport 1;LTV;3577855,49;38236
202505;2025-05-20;RAI 1;LTV;121026,28;823
202505;2025-05-21;Disney Channel;LTV;80573,79;1199
202505;2025-05-23;CineStar Action & Thriller;LTV;14682,71;322
202505;2025-05-23;Doku TV;LTV;596946,25;13802
202505;2025-05-23;TV Jadran;LTV;71183,52;2734
202505;2025-05-24;Arena Esport;LTV;13771,24;452
202505;2025-05-24;E! Entertainment;CUTV;7239,24;135
202505;2025-05-24;Nickelodeon hrvatski;IR;9516,21;255
202505;2025-05-24;Nicktoons;LTV;177010,89;1636
202505;2025-05-25;Pink Plus;LTV;65254,58;577
202505;2025-05-26;BHT 1;LTV;38620,84;1805
202505;2025-05-27;Nat Geo Wild;LTV;1087450,22;16330
202505;2025-05-28;Cinemax 2;CUTV;14027,46;204
202505;2025-05-29;Klasik;CUTV;63421,47;1106
202505;2025-05-30;Doma TV;CUTV;527158,51;5358
202505;2025-05-30;Pink Folk 1;LTV;3208,17;109
202505;2025-05-31;STAR Life;IR;18550,72;230
202505;2025-05-31;TV Nakupi;LTV;7315,5;298
202501;2025-01-01;Nickelodeon hrvatski;LTV;1055807,98;7853
202501;2025-01-02;HBO;CUTV;75322,18;1003
202501;2025-01-02;Kanal Ri;LTV;41086,22;1990
202501;2025-01-02;PLAVA Vinkovačka;LTV;57481,74;2627
202501;2025-01-02;Pink BH;LTV;145658,7;1014
202501;2025-01-03;Arenasport 6;LTV;62788,04;2594
202501;2025-01-06;ICTbusiness TV;LTV;2610,89;225
202501;2025-01-08;France 24 francuski;LTV;4287,82;205
202501;2025-01-08;RTL 2;IR;133617;2398
202501;2025-01-09;HRT 4;CUTV;29249,67;1034
202501;2025-01-09;STAR Movies;CUTV;86839,39;1022
202501;2025-01-10;HRT 1;IR;304501,46;5957
202501;2025-01-10;Hustler TV;LTV;70759,01;7645
202501;2025-01-11;Cinestar TV Comedy & Family;IR;31406,17;453
202501;2025-01-11;History 2;LTV;707122,36;13090
202501;2025-01-11;Laudato TV;LTV;1056714,34;8874
202501;2025-01-12;Pickbox TV;LTV;2461523,15;42245
202501;2025-01-12;RTL Passion;LTV;225417,59;3570
202501;2025-01-13;N1;CUTV;65410,57;1000
202501;2025-01-13;Radio Split;LTV;23030,65;172
202501;2025-01-13;Sportska Televizija;LTV;265910,9;12156
202501;2025-01-14;CGTN Documentary;LTV;42270,17;2170
202501;2025-01-15;Toon Kids;LTV;150443,42;1638
202501;2025-01-15;Z1;LTV;196389,75;6663
202501;2025-01-18;RTL;LTV;28232674,36;176558
202501;2025-01-19;Nautical Channel;LTV;12630,94;690
202501;2025-01-19;Trend TV;LTV;30958,79;2235
202501;2025-01-19;VTV;LTV;42944,65;3296
202501;2025-01-20;FilmBox ArtHouse;LTV;2612,42;102
202501;2025-01-20;Pink Extra;LTV;5863,23;199
202501;2025-01-20;RTL Crime;IR;45226,25;567
202501;2025-01-21;Private TV;CUTV;4332,6;403
202501;2025-01-24;RAI Scuola;LTV;7226,46;121
202501;2025-01-24;STAR;CUTV;66055,68;943
202501;2025-01-25;3SAT;LTV;12901,77;223
202501;2025-01-25;Cinestar TV 2;CUTV;21326,05;308
202501;2025-01-27;Balkanika;LTV;11143,41;397
202501;2025-01-28;Arenasport 1;LTV;1313653,2;12002
202501;2025-01-28;VOX;LTV;20891,67;189
202501;2025-01-29;CineStar TV Action & Thriller;LTV;1003731,93;20660
202501;2025-01-29;Cinestar Comedy & Family;LTV;5772,48;129
202501;2025-01-29;STAR Crime;LTV;915652,5;9702
202501;2025-01-31;Nova TV;CUTV;1336264,51;15975
202502;2025-02-02;RTL;LTV;39291881,57;213917
202502;2025-02-03;Nautical Channel;LTV;13810,93;310
202502;2025-02-03;Trend TV;LTV;16651,28;961
202502;2025-02-03;VTV;LTV;28939,75;1562
202502;2025-02-04;Cartoon Network;LTV;62281,57;663
202502;2025-02-04;HDTV;LTV;20762,07;278
202502;2025-02-05;CineStar TV 1;CUTV;94347,33;1172
202502;2025-02-05;Cinestar TV Fantasy;LTV;510252,1;13542
202502;2025-02-06;Pickbox 2;LTV;20002,12;261
202502;2025-02-09;BBC Earth;IR;10361,72;189
202502;2025-02-11;Balkanika;LTV;12006,28;294
202502;2025-02-12;Arenasport 1;LTV;10834617,18;66960
202502;2025-02-12;VOX;LTV;21431,5;240
202502;2025-02-13;CineStar TV Action & Thriller;LTV;1108087,66;23834
202502;2025-02-13;Cinestar Comedy & Family;LTV;4580,54;139
202502;2025-02-13;STAR Crime;LTV;990824,75;9816
202502;2025-02-14;AMC;LTV;857898,04;13445
202502;2025-02-17;Mediaset Italia;LTV;58054,35;695
202502;2025-02-17;Radio Dalmacija;LTV;138957,77;622
202502;2025-02-18;Radio Sljeme;LTV;28974,55;206
202502;2025-02-19;Private TV;LTV;80580,58;6706
202502;2025-02-21;Viasat Explore;IR;7682,88;131
202502;2025-02-22;HRT 1;CUTV;425534,5;7739
202502;2025-02-23;Cinestar TV Comedy & Family;CUTV;51657,38;810
202502;2025-02-23;Disney Junior;LTV;210905,13;2253
202502;2025-02-23;Radio Top;LTV;63809,17;325
202502;2025-02-24;Radio Marija;LTV;10439,98;104
202502;2025-02-25;Radio HR1;LTV;24575,36;295
202502;2025-02-26;RTS Svet;LTV;103268,89;1743
202502;2025-02-28;Luxe TV;LTV;2427,52;147
202503;2025-03-01;Mediaset Italia;LTV;15578,12;364
202503;2025-03-01;Radio Dalmacija;LTV;69647,37;352
202503;2025-03-02;Radio Sljeme;LTV;21913,21;145
202503;2025-03-03;Private TV;LTV;127455,2;5215
202503;2025-03-04;RTL 2;CUTV;339623,44;5026
202503;2025-03-04;RTL Adria;LTV;9288,68;142
202503;2025-03-04;TV DALMACIJA;LTV;35851,23;993
202503;2025-03-06;Libertas TV;LTV;66791,02;1237
202503;2025-03-06;Nickelodeon engleski;LTV;29544,32;411
202503;2025-03-07;Arenasport 3;CUTV;8593,48;230
202503;2025-03-07;Cinestar TV 2;LTV;539718,54;12319
202503;2025-03-07;STAR;CUTV;83113,75;1184
202503;2025-03-07;Stingray Djazz;LTV;13086,88;210
202503;2025-03-08;3SAT;LTV;12053,65;200
202503;2025-03-08;Crime & Investigation;CUTV;12891,4;174
202503;2025-03-10;RTS Svet;LTV;89419,45;1596
202503;2025-03-12;Luxe TV;LTV;5608,55;246
202503;2025-03-13;Nova TV;LTV;21136315,45;120300
202503;2025-03-16;Cinestar TV Premiere 1;LTV;47383,56;1235
202503;2025-03-16;Klasik;IR;22378,29;364
202503;2025-03-17;Nick Jr. hrvatski;LTV;487307,52;3374
202503;2025-03-18;Nickelodeon HD;IR;6597,39;106
202503;2025-03-18;Viasat History;IR;7172,12;119
202503;2025-03-19;Mreža TV Zagreb;LTV;101122,43;2689
202503;2025-03-20;Vivid Red;IR;1035,01;142
202503;2025-03-21;Aurora TV;LTV;51418;1985
202503;2025-03-21;Diadora TV;LTV;45182,06;1842
202503;2025-03-22;ProSieben;LTV;9736,23;110
202503;2025-03-23;CNN Europe;LTV;77419,81;883
202503;2025-03-23;M1 Gold;LTV;134153,2;4707
202503;2025-03-24;HRT 3;LTV;2983348,75;57208
202503;2025-03-26;Happy;CUTV;12405,34;209
202503;2025-03-27;TV Nova;LTV;33998,1;1740
202503;2025-03-27;TV SLO 1;LTV;10321,95;332
202503;2025-03-27;Vivid TV;IR;722,62;132
202503;2025-03-27;myZen.tv;LTV;3925,12;179
202503;2025-03-29;Arenasport 7;LTV;118658,78;4032
202503;2025-03-30;NonStop;LTV;51438,41;1353
202503;2025-03-31;Club MTV;LTV;151547,84;998
202503;2025-03-31;Radio Otvoreni;LTV;123661,6;588
202504;2025-04-01;Nick Jr. hrvatski;LTV;548261,2;3549
202504;2025-04-03;Mreža TV Zagreb;LTV;107805,05;2882
202504;2025-04-04;HRT 1;LTV;27884428,41;141528
202504;2025-04-04;Maria Vision Međugorje;LTV;126559,83;1705
202504;2025-04-05;BBC Earth;CUTV;23002,37;389
202504;2025-04-05;Cinestar TV Comedy & Family;LTV;493913,19;13068
202504;2025-04-06;HBO 3;CUTV;85645,3;676
202504;2025-04-06;National Geographic;IR;17594,86;302
202504;2025-04-09;Arenasport 5;LTV;66428,58;2296
202504;2025-04-10;Happy;CUTV;11624,61;208
202504;2025-04-10;RTL njemački;LTV;34857,99;315
202504;2025-04-11;TV Nova;LTV;18367,94;1044
202504;2025-04-11;TV SLO 1;LTV;14116,14;307
202504;2025-04-11;myZen.tv;LTV;4555,58;148
202504;2025-04-13;Arenasport 7;LTV;108531,43;6038
202504;2025-04-14;RTL Crime;LTV;1284787,11;16541
202504;2025-04-15;Mini TV;CUTV;16633,49;303
202504;2025-04-16;Toxic Folk;LTV;52128,02;690
202504;2025-04-20;Disney Channel;LTV;91965,29;1640
202504;2025-04-20;HRT 2;IR;112522,4;1956
202504;2025-04-22;CineStar Action & Thriller;LTV;14654,02;288
202504;2025-04-22;Doku TV;LTV;486506,68;11510
202504;2025-04-22;TV Jadran;LTV;59936,12;2303
202504;2025-04-23;Arena Esport;LTV;12202,21;295
202504;2025-04-23;E! Entertainment;CUTV;6817,07;114
202504;2025-04-23;GP1;LTV;4718,01;349
202504;2025-04-23;Nickelodeon hrvatski;IR;8886,21;250
202504;2025-04-23;Nicktoons;LTV;184771,65;1562
202504;2025-04-24;Pink Plus;LTV;138292,19;669
202504;2025-04-25;BHT 1;LTV;32660,88;1746
202504;2025-04-26;Cinemax 2;LTV;173564,24;6000
202504;2025-04-26;Nat Geo Wild;LTV;1023359,69;20391
202504;2025-04-28;Klasik;CUTV;88561,96;1499
202504;2025-04-30;Hayat;CUTV;21748,38;359
202504;2025-04-30;STAR Life;IR;12030,43;176
202504;2025-04-30;TV Nakupi;LTV;7422,47;248
202505;2025-05-01;M1 Film;IR;6098,99;116
202505;2025-05-05;History;IR;8232,25;164
202505;2025-05-07;HRT 3;LTV;1958780,84;37467
202505;2025-05-09;Happy;CUTV;10383,57;206
202505;2025-05-10;Nat Geo Wild;LTV;1053013,56;17525
202505;2025-05-11;Cinemax 2;CUTV;22783,44;312
202505;2025-05-12;Klasik;CUTV;79096,2;1527
202505;2025-05-14;Nickelodeon HD;CUTV;16791,7;298
202505;2025-05-15;Cinestar Fantasy;LTV;5544,63;170
202505;2025-05-15;Viasat Explore;LTV;680241,89;11122
202505;2025-05-18;Jugoton;LTV;110646,52;1437
202505;2025-05-18;MTV 00s;LTV;136961,1;1283
202505;2025-05-18;National Geographic;CUTV;53553,45;949
202505;2025-05-19;Cinemax;IR;6587,95;109
202505;2025-05-19;HRT 2;IR;100570,79;1915
202505;2025-05-22;Arenasport 2;LTV;637112,92;13547
202505;2025-05-22;Osječka TV;LTV;113720,03;3284
202505;2025-05-22;Viasat History;LTV;628218,87;11224
202505;2025-05-23;ADRIA MUSIC TELEVISION;LTV;25853,18;978
202505;2025-05-23;Cartoonito;LTV;149710,88;1761
202505;2025-05-23;HRT 4;IR;10354,44;466
202505;2025-05-23;Vivid TV;CUTV;5676,52;684
202505;2025-05-24;Baby TV;LTV;390736,99;2634
202505;2025-05-24;Brazzers TV;LTV;77952,92;7076
202505;2025-05-25;Epic Drama;CUTV;27603,61;356
202505;2025-05-26;EroX;LTV;26854,9;309
202505;2025-05-27;Cinestar TV Fantasy;IR;11622,45;173
202505;2025-05-27;Doma TV;LTV;7000516,24;46993
202505;2025-05-27;GameHub;LTV;3053,03;220
202505;2025-05-29;Hayat;CUTV;23499,05;402
202505;2025-05-29;M1 Film;CUTV;9365,57;190
202505;2025-05-29;RTL Living;LTV;1350944,82;29225
202505;2025-05-31;France 24 engleski;LTV;9166,02;298
202501;2025-01-01;RTL;LTV;15833941,6;155013
202501;2025-01-02;Nautical Channel;LTV;23067,33;399
202501;2025-01-02;Trend TV;LTV;24599,45;1256
202501;2025-01-02;VTV;LTV;48385,21;1712
202501;2025-01-03;Cartoon Network;LTV;81277,94;807
202501;2025-01-04;CineStar TV 1;CUTV;153365,15;1845
202501;2025-01-04;Cinestar TV Fantasy;LTV;760388,43;19139
202501;2025-01-05;Pickbox 2;LTV;10713,87;236
202501;2025-01-07;FilmBox Premium;IR;10178,1;194
202501;2025-01-08;BBC Earth;IR;7433,34;153
202501;2025-01-09;HBO 3;IR;16050,49;212
202501;2025-01-09;Pink World;LTV;4824,14;140
202501;2025-01-10;Balkanika;LTV;15843,64;339
202501;2025-01-11;Arenasport 1;LTV;3484075,34;42260
202501;2025-01-11;VOX;LTV;23862,09;240
202501;2025-01-12;CineStar TV Action & Thriller;LTV;1365881,61;31399
202501;2025-01-12;Cinestar Comedy & Family;LTV;5830,15;207
202501;2025-01-12;STAR Crime;LTV;1269852,07;13120
202501;2025-01-13;AMC;LTV;501968,97;10053
202501;2025-01-16;Mediaset Italia;LTV;52306,15;589
202501;2025-01-16;Radio Dalmacija;LTV;135652,91;618
202501;2025-01-17;Radio Sljeme;LTV;33505,95;220
202501;2025-01-18;Mini TV;IR;3836,76;108
202501;2025-01-18;Private TV;LTV;88713,28;7181
202501;2025-01-19;FilmBox Stars;LTV;14203,84;548
202501;2025-01-19;RTL 2;CUTV;566227,26;7641
202501;2025-01-19;RTL Adria;LTV;29970,27;498
202501;2025-01-19;TV DALMACIJA;LTV;68254,89;3163
202501;2025-01-21;HRT 1;CUTV;744056,8;13941
202501;2025-01-22;Cinestar TV Comedy & Family;CUTV;34166,97;510
202501;2025-01-22;Disney Junior;LTV;218080,84;2126
202501;2025-01-22;Radio Top;LTV;62429,04;298
